date,ht,at,hg,ag,result,h_odds,d_odds,a_odds,ht_form_points,ht_form_goals_scored,ht_form_goals_conceded,ht_form_wins,at_form_points,at_form_goals_scored,at_form_goals_conceded,at_form_wins,ht_home_form_points,ht_home_form_goals_scored,at_away_form_points,at_away_form_goals_scored,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,ht_form,at_form,ht_attack,at_attack,joint_attack,h2h_dominance,odds_favorite
2009-02-08,rio ave,academica,1,0,H,2.3,3.1,3.0,0.0,2.0,9.0,0.0,6.0,5.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,7,poor,below avg,weak,average,weak x average,balanced,home
2009-02-08,sporting,sp braga,2,3,A,1.7,3.3,4.75,9.0,5.0,1.0,2.0,9.0,5.0,3.0,3.0,7.0,5.0,4.0,1.0,8.0,1.0,2.0,11,average,average,average,average,average x average,home_dominant,home
2009-02-08,naval,nacional,0,4,A,2.5,3.0,2.75,7.0,3.0,3.0,2.0,6.0,6.0,7.0,1.0,8.0,4.0,5.0,6.0,1.0,3.0,3.0,7,average,below avg,weak,average,weak x average,balanced,balanced
2009-02-08,porto,benfica,1,1,D,1.95,3.0,4.0,11.0,9.0,3.0,3.0,8.0,2.0,2.0,2.0,8.0,6.0,10.0,10.0,5.0,4.0,2.0,11,good,average,above avg,weak,above avg x weak,balanced,home
2009-02-09,pacos ferreira,belenenses,1,1,D,2.2,3.1,3.1,6.0,8.0,10.0,2.0,7.0,5.0,7.0,2.0,10.0,7.0,4.0,4.0,1.0,3.0,5.0,9,below avg,average,above avg,average,above avg x average,away_dominant,home
2009-02-13,nacional,guimaraes,3,0,H,2.2,3.1,3.5,8.0,10.0,7.0,2.0,10.0,11.0,7.0,3.0,8.0,8.0,7.0,9.0,4.0,3.0,2.0,9,average,good,above avg,strong,above avg x strong,balanced,home
2009-02-14,belenenses,sporting,1,2,A,5.0,3.4,1.66,5.0,3.0,6.0,1.0,8.0,7.0,4.0,2.0,7.0,5.0,11.0,7.0,1.0,1.0,8.0,10,below avg,average,weak,average,weak x average,away_dominant,away
2009-02-14,maritimo,est amadora,1,0,H,1.72,3.25,4.75,7.0,6.0,5.0,2.0,9.0,5.0,2.0,2.0,8.0,5.0,3.0,3.0,3.0,4.0,2.0,9,average,average,average,average,average x average,balanced,home
2009-02-14,sp braga,leixoes,0,1,A,1.61,3.5,5.5,9.0,7.0,5.0,3.0,7.0,2.0,0.0,1.0,12.0,6.0,6.0,2.0,0.0,1.0,2.0,3,average,average,average,weak,average x weak,balanced,home
2009-02-15,benfica,pacos ferreira,3,2,H,1.2,5.5,13.0,8.0,3.0,3.0,2.0,4.0,7.0,11.0,1.0,11.0,5.0,4.0,5.0,7.0,1.0,1.0,9,average,below avg,weak,average,weak x average,home_dominant,home
2009-02-15,porto,rio ave,3,1,H,1.16,6.0,15.0,11.0,10.0,4.0,3.0,3.0,3.0,8.0,1.0,9.0,5.0,1.0,0.0,3.0,3.0,0.0,6,good,poor,above avg,weak,above avg x weak,balanced,home
2009-02-15,trofense,naval,2,2,D,2.3,3.1,3.0,5.0,3.0,5.0,1.0,6.0,3.0,7.0,2.0,8.0,5.0,4.0,2.0,0.0,0.0,1.0,1,below avg,below avg,weak,weak,weak x weak,balanced,home
2009-02-16,setubal,academica,2,1,H,2.3,3.1,3.0,2.0,2.0,7.0,0.0,5.0,5.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,9,poor,below avg,weak,average,weak x average,balanced,home
2009-02-20,pacos ferreira,porto,0,2,A,6.0,3.75,1.57,4.0,8.0,10.0,1.0,11.0,9.0,3.0,3.0,10.0,8.0,15.0,16.0,0.0,1.0,8.0,9,below avg,good,above avg,above avg,above avg x above avg,away_dominant,away
2009-02-21,rio ave,setubal,1,0,H,2.25,3.2,3.0,3.0,2.0,7.0,1.0,5.0,4.0,6.0,1.0,6.0,6.0,3.0,2.0,2.0,0.0,3.0,5,poor,below avg,weak,average,weak x average,balanced,home
2009-02-21,sporting,benfica,3,2,H,2.25,3.1,3.1,8.0,7.0,5.0,2.0,11.0,6.0,3.0,3.0,7.0,6.0,8.0,9.0,4.0,3.0,4.0,11,average,good,average,average,average x average,balanced,home
2009-02-22,naval,sp braga,1,2,A,3.1,3.1,2.2,7.0,5.0,8.0,2.0,6.0,5.0,6.0,2.0,7.0,3.0,6.0,4.0,0.0,3.0,4.0,7,average,below avg,average,average,average x average,away_dominant,away
2009-02-22,est amadora,nacional,1,0,H,2.5,3.1,2.7,6.0,4.0,3.0,1.0,11.0,11.0,3.0,3.0,7.0,6.0,7.0,9.0,3.0,1.0,4.0,8,below avg,good,average,strong,average x strong,balanced,balanced
2009-02-22,guimaraes,trofense,0,1,A,1.66,3.4,5.0,7.0,7.0,8.0,2.0,3.0,3.0,7.0,0.0,8.0,4.0,4.0,4.0,1.0,0.0,0.0,1,average,poor,average,weak,average x weak,balanced,home
2009-02-22,academica,maritimo,3,1,H,2.5,3.1,2.7,4.0,6.0,8.0,1.0,7.0,3.0,4.0,2.0,8.0,6.0,7.0,5.0,3.0,4.0,3.0,10,below avg,average,average,weak,average x weak,balanced,balanced
2009-02-23,leixoes,belenenses,2,2,D,1.8,3.25,4.33,9.0,3.0,0.0,2.0,5.0,4.0,6.0,1.0,9.0,6.0,4.0,4.0,1.0,1.0,1.0,3,average,below avg,weak,average,weak x average,balanced,home
2009-02-27,benfica,leixoes,2,1,H,1.57,3.6,7.0,8.0,7.0,6.0,2.0,9.0,5.0,2.0,2.0,11.0,7.0,6.0,1.0,0.0,2.0,0.0,2,average,average,average,average,average x average,balanced,home
2009-02-28,nacional,academica,3,1,H,1.66,3.4,5.0,8.0,8.0,2.0,2.0,7.0,8.0,7.0,2.0,8.0,10.0,1.0,3.0,5.0,3.0,3.0,11,average,average,above avg,above avg,above avg x above avg,balanced,home
2009-02-28,pacos ferreira,rio ave,2,0,H,2.0,3.2,3.5,4.0,6.0,9.0,1.0,6.0,3.0,6.0,2.0,7.0,6.0,0.0,1.0,1.0,1.0,3.0,5,below avg,below avg,average,weak,average x weak,balanced,home
2009-02-28,porto,sporting,0,0,D,1.83,3.4,4.2,13.0,11.0,3.0,4.0,8.0,8.0,7.0,2.0,9.0,6.0,11.0,8.0,5.0,3.0,2.0,10,excellent,average,strong,above avg,strong x above avg,balanced,home
2009-03-01,belenenses,naval,1,2,A,2.0,3.2,3.75,3.0,5.0,8.0,0.0,4.0,4.0,9.0,1.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,6,poor,below avg,average,average,average x average,balanced,home
2009-03-01,maritimo,setubal,5,1,H,1.57,3.6,5.5,7.0,4.0,5.0,2.0,4.0,4.0,7.0,1.0,10.0,6.0,3.0,2.0,5.0,2.0,2.0,9,average,below avg,average,average,average x average,balanced,home
2009-03-01,trofense,est amadora,1,1,D,2.25,3.0,3.1,5.0,4.0,7.0,1.0,8.0,5.0,3.0,2.0,6.0,5.0,3.0,3.0,0.0,0.0,1.0,1,below avg,average,average,average,average x average,balanced,home
2009-03-02,sp braga,guimaraes,1,0,H,1.75,3.4,4.5,9.0,7.0,6.0,3.0,6.0,7.0,9.0,2.0,9.0,5.0,7.0,9.0,4.0,2.0,3.0,9,average,below avg,average,average,average x average,balanced,home
2009-03-06,rio ave,maritimo,1,1,D,2.87,3.0,2.62,6.0,3.0,6.0,2.0,9.0,9.0,6.0,3.0,9.0,6.0,4.0,4.0,0.0,5.0,1.0,6,below avg,average,weak,above avg,weak x above avg,balanced,balanced
2009-03-07,leixoes,porto,1,4,A,4.2,3.3,1.9,8.0,6.0,4.0,2.0,11.0,9.0,3.0,3.0,7.0,6.0,15.0,15.0,1.0,0.0,2.0,3,average,good,average,above avg,average x above avg,balanced,away
2009-03-07,sporting,pacos ferreira,2,0,H,1.28,5.25,10.0,8.0,7.0,6.0,2.0,4.0,5.0,8.0,1.0,10.0,9.0,3.0,7.0,5.0,2.0,2.0,9,average,below avg,average,average,average x average,balanced,home
2009-03-08,academica,trofense,1,0,H,1.85,3.3,4.0,4.0,7.0,9.0,1.0,6.0,4.0,5.0,1.0,11.0,9.0,4.0,3.0,0.0,1.0,0.0,1,below avg,below avg,average,average,average x average,balanced,home
2009-03-08,est amadora,sp braga,2,2,D,3.0,3.1,2.3,6.0,4.0,4.0,1.0,12.0,8.0,4.0,4.0,10.0,6.0,8.0,5.0,0.0,3.0,5.0,8,below avg,good,average,above avg,average x above avg,away_dominant,away
2009-03-08,guimaraes,belenenses,3,1,H,1.8,3.3,4.25,6.0,6.0,8.0,2.0,2.0,6.0,10.0,0.0,8.0,3.0,5.0,6.0,2.0,3.0,4.0,9,below avg,poor,average,average,average x average,balanced,home
2009-03-08,naval,benfica,1,2,A,5.75,3.4,1.6,4.0,5.0,10.0,1.0,10.0,9.0,7.0,3.0,4.0,3.0,5.0,9.0,0.0,3.0,4.0,7,below avg,good,average,above avg,average x above avg,away_dominant,away
2009-03-09,setubal,nacional,2,0,H,2.87,3.1,2.4,4.0,5.0,11.0,1.0,10.0,10.0,2.0,3.0,3.0,4.0,7.0,7.0,2.0,4.0,2.0,8,below avg,good,average,above avg,average x above avg,balanced,balanced
2009-03-13,pacos ferreira,leixoes,4,0,H,2.62,3.0,2.88,4.0,5.0,8.0,1.0,7.0,7.0,8.0,2.0,7.0,7.0,6.0,2.0,0.0,1.0,1.0,2,below avg,average,average,average,average x average,balanced,balanced
2009-03-14,benfica,guimaraes,0,1,A,1.36,4.2,7.0,10.0,10.0,8.0,3.0,6.0,5.0,7.0,2.0,13.0,7.0,6.0,9.0,6.0,1.0,1.0,8,good,below avg,above avg,average,above avg x average,home_dominant,home
2009-03-14,sporting,rio ave,2,0,H,1.2,5.5,10.0,10.0,9.0,6.0,3.0,7.0,4.0,6.0,2.0,10.0,9.0,0.0,1.0,4.0,2.0,1.0,7,good,average,above avg,average,above avg x average,balanced,home
2009-03-15,belenenses,est amadora,2,2,D,2.1,3.0,3.5,2.0,6.0,10.0,0.0,6.0,4.0,4.0,1.0,4.0,6.0,4.0,4.0,3.0,3.0,2.0,8,poor,below avg,average,average,average x average,balanced,home
2009-03-15,porto,naval,2,0,H,1.2,5.5,10.0,11.0,10.0,3.0,3.0,4.0,6.0,11.0,1.0,7.0,4.0,7.0,5.0,5.0,0.0,1.0,6,good,below avg,above avg,average,above avg x average,home_dominant,home
2009-03-15,sp braga,academica,1,1,D,1.57,3.5,5.75,10.0,8.0,6.0,3.0,6.0,6.0,7.0,2.0,9.0,5.0,1.0,3.0,7.0,2.0,0.0,9,good,below avg,above avg,average,above avg x average,home_dominant,home
2009-03-15,trofense,setubal,0,1,A,2.1,3.0,3.5,5.0,4.0,6.0,1.0,7.0,5.0,7.0,2.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,1,below avg,average,average,average,average x average,balanced,home
2009-03-16,nacional,maritimo,1,1,D,2.1,3.2,3.3,9.0,10.0,4.0,3.0,7.0,9.0,7.0,2.0,8.0,9.0,2.0,3.0,2.0,1.0,8.0,11,average,average,above avg,above avg,above avg x above avg,away_dominant,home
2009-04-03,academica,belenenses,1,0,H,2.15,3.1,3.6,7.0,7.0,7.0,2.0,2.0,7.0,11.0,0.0,11.0,8.0,5.0,5.0,2.0,6.0,3.0,11,average,poor,average,average,average x average,balanced,home
2009-04-04,guimaraes,porto,1,3,A,4.0,3.4,1.8,6.0,4.0,6.0,2.0,13.0,11.0,2.0,4.0,10.0,6.0,15.0,15.0,0.0,1.0,8.0,9,below avg,excellent,average,strong,average x strong,away_dominant,away
2009-04-05,setubal,sp braga,0,3,A,3.25,3.0,2.2,9.0,6.0,7.0,3.0,8.0,6.0,5.0,2.0,6.0,6.0,8.0,7.0,5.0,1.0,3.0,9,average,average,average,average,average x average,balanced,away
2009-04-05,naval,pacos ferreira,0,0,D,2.15,3.0,3.4,4.0,6.0,9.0,1.0,6.0,8.0,7.0,2.0,4.0,4.0,3.0,6.0,2.0,3.0,2.0,7,below avg,below avg,average,above avg,average x above avg,balanced,home
2009-04-05,leixoes,sporting,0,1,A,4.2,3.3,1.8,4.0,5.0,12.0,1.0,13.0,9.0,3.0,4.0,6.0,6.0,9.0,5.0,1.0,1.0,1.0,3,below avg,excellent,average,above avg,average x above avg,balanced,away
2009-04-05,est amadora,benfica,1,2,A,5.0,3.4,1.66,6.0,6.0,6.0,1.0,9.0,9.0,8.0,3.0,11.0,6.0,5.0,5.0,0.0,1.0,8.0,9,below avg,average,average,above avg,average x above avg,away_dominant,away
2009-04-05,maritimo,trofense,1,1,D,1.53,3.8,5.5,8.0,9.0,6.0,2.0,5.0,4.0,5.0,1.0,13.0,11.0,4.0,3.0,1.0,0.0,0.0,1,average,below avg,above avg,average,above avg x average,balanced,home
2009-04-06,rio ave,nacional,0,3,A,2.7,3.0,2.55,4.0,3.0,8.0,1.0,7.0,7.0,5.0,2.0,7.0,5.0,7.0,7.0,1.0,4.0,1.0,6,below avg,average,weak,average,weak x average,balanced,balanced
2009-04-10,pacos ferreira,guimaraes,1,1,D,2.7,3.0,2.8,7.0,6.0,4.0,2.0,6.0,5.0,6.0,2.0,7.0,9.0,6.0,6.0,2.0,5.0,0.0,7,average,below avg,average,average,average x average,balanced,balanced
2009-04-10,sp braga,maritimo,1,1,D,1.83,3.25,4.75,11.0,9.0,4.0,3.0,6.0,9.0,7.0,1.0,7.0,4.0,2.0,4.0,3.0,4.0,4.0,11,good,below avg,above avg,above avg,above avg x above avg,balanced,home
2009-04-11,sporting,naval,3,1,H,1.3,4.75,12.0,13.0,8.0,2.0,4.0,4.0,4.0,7.0,1.0,12.0,11.0,7.0,5.0,6.0,1.0,0.0,7,excellent,below avg,above avg,average,above avg x average,home_dominant,home
2009-04-11,leixoes,rio ave,1,0,H,1.83,3.2,4.5,1.0,4.0,13.0,0.0,4.0,2.0,8.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1,poor,below avg,average,weak,average x weak,balanced,home
2009-04-11,benfica,academica,0,1,A,1.36,4.5,9.0,9.0,8.0,7.0,3.0,10.0,7.0,5.0,3.0,12.0,7.0,1.0,4.0,8.0,1.0,1.0,10,average,good,above avg,average,above avg x average,home_dominant,home
2009-04-11,belenenses,setubal,2,1,H,2.0,3.1,4.2,2.0,6.0,10.0,0.0,6.0,4.0,9.0,2.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,9,poor,below avg,average,average,average x average,balanced,home
2009-04-11,porto,est amadora,3,0,H,1.29,5.5,10.0,13.0,11.0,2.0,4.0,6.0,7.0,7.0,1.0,9.0,6.0,4.0,5.0,5.0,1.0,2.0,8,excellent,below avg,strong,average,strong x average,balanced,home
2009-04-13,trofense,nacional,1,2,A,3.2,3.0,2.38,5.0,3.0,4.0,1.0,7.0,7.0,5.0,2.0,3.0,4.0,9.0,10.0,0.0,0.0,1.0,1,below avg,average,weak,average,weak x average,balanced,away
2009-04-17,est amadora,pacos ferreira,0,2,A,2.15,3.1,3.6,3.0,6.0,10.0,0.0,8.0,7.0,3.0,2.0,8.0,6.0,4.0,5.0,2.0,2.0,5.0,9,poor,average,average,average,average x average,balanced,home
2009-04-18,guimaraes,sporting,1,2,A,4.2,3.2,1.85,7.0,6.0,6.0,2.0,13.0,8.0,1.0,4.0,7.0,6.0,9.0,4.0,1.0,0.0,7.0,8,average,excellent,average,above avg,average x above avg,away_dominant,away
2009-04-18,nacional,sp braga,1,1,D,2.4,3.0,2.9,10.0,9.0,5.0,3.0,9.0,8.0,4.0,2.0,9.0,8.0,10.0,10.0,3.0,2.0,6.0,11,good,average,above avg,above avg,above avg x above avg,balanced,balanced
2009-04-19,academica,porto,0,3,A,5.5,3.6,1.57,10.0,5.0,4.0,3.0,13.0,12.0,2.0,4.0,13.0,9.0,15.0,14.0,0.0,2.0,9.0,11,good,excellent,average,strong,average x strong,away_dominant,away
2009-04-19,maritimo,belenenses,1,1,D,1.67,3.4,5.0,7.0,9.0,5.0,1.0,4.0,6.0,9.0,1.0,11.0,8.0,5.0,5.0,6.0,2.0,3.0,11,average,below avg,above avg,average,above avg x average,balanced,home
2009-04-19,rio ave,trofense,2,1,H,2.1,3.1,3.4,1.0,1.0,9.0,0.0,2.0,3.0,6.0,0.0,7.0,3.0,5.0,2.0,0.0,0.0,1.0,1,poor,poor,weak,weak,weak x weak,balanced,home
2009-04-19,setubal,benfica,0,4,A,5.5,3.4,1.62,6.0,5.0,10.0,2.0,9.0,6.0,5.0,3.0,6.0,6.0,8.0,7.0,0.0,1.0,7.0,8,below avg,average,average,average,average x average,away_dominant,away
2009-04-20,naval,leixoes,1,0,H,2.2,3.1,3.2,4.0,4.0,8.0,1.0,3.0,3.0,11.0,1.0,4.0,4.0,5.0,2.0,2.0,1.0,0.0,3,below avg,poor,average,weak,average x weak,balanced,home
2009-04-24,sp braga,trofense,1,0,H,1.4,4.2,9.0,7.0,8.0,5.0,1.0,1.0,3.0,7.0,0.0,8.0,5.0,4.0,3.0,0.0,1.0,0.0,1,average,poor,above avg,weak,above avg x weak,balanced,home
2009-04-25,sporting,est amadora,2,1,H,1.22,5.0,12.0,15.0,10.0,2.0,5.0,2.0,5.0,11.0,0.0,12.0,12.0,3.0,5.0,7.0,1.0,1.0,9,excellent,poor,above avg,average,above avg x average,home_dominant,home
2009-04-26,naval,rio ave,0,1,A,2.05,3.25,3.4,4.0,3.0,7.0,1.0,4.0,3.0,8.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,3,below avg,below avg,weak,weak,weak x weak,balanced,home
2009-04-26,porto,setubal,2,0,H,1.2,5.5,13.0,15.0,15.0,2.0,5.0,6.0,4.0,9.0,2.0,11.0,9.0,4.0,3.0,8.0,1.0,0.0,9,excellent,below avg,strong,average,strong x average,home_dominant,home
2009-04-26,belenenses,nacional,1,2,A,2.5,3.0,2.8,5.0,6.0,8.0,1.0,8.0,7.0,5.0,2.0,4.0,7.0,9.0,9.0,4.0,0.0,6.0,10,below avg,average,average,average,average x average,balanced,balanced
2009-04-26,benfica,maritimo,3,2,H,1.4,4.2,7.5,9.0,8.0,4.0,3.0,5.0,5.0,5.0,0.0,9.0,6.0,3.0,5.0,7.0,4.0,0.0,11,average,below avg,above avg,average,above avg x average,home_dominant,home
2009-04-27,leixoes,guimaraes,2,2,D,2.4,3.0,2.9,3.0,2.0,10.0,1.0,7.0,7.0,7.0,2.0,7.0,6.0,7.0,6.0,0.0,1.0,1.0,2,poor,average,weak,average,weak x average,balanced,balanced
2009-04-27,pacos ferreira,academica,1,1,D,2.1,3.1,3.4,8.0,7.0,3.0,2.0,10.0,4.0,4.0,3.0,8.0,8.0,4.0,4.0,3.0,2.0,4.0,9,average,good,average,average,average x average,balanced,home
2009-05-01,rio ave,sp braga,0,0,D,3.25,3.0,2.35,6.0,3.0,7.0,2.0,9.0,7.0,3.0,2.0,10.0,5.0,11.0,11.0,0.0,3.0,4.0,7,below avg,average,weak,average,weak x average,away_dominant,away
2009-05-02,academica,sporting,0,0,D,5.5,3.6,1.57,8.0,4.0,5.0,2.0,15.0,10.0,3.0,5.0,10.0,7.0,11.0,5.0,1.0,2.0,7.0,10,average,excellent,average,above avg,average x above avg,away_dominant,away
2009-05-02,nacional,benfica,3,1,H,3.75,3.25,1.9,11.0,9.0,4.0,3.0,9.0,9.0,5.0,3.0,9.0,8.0,10.0,11.0,1.0,2.0,7.0,10,good,average,above avg,above avg,above avg x above avg,away_dominant,away
2009-05-03,setubal,pacos ferreira,2,1,H,2.25,3.1,3.1,3.0,2.0,11.0,1.0,9.0,8.0,2.0,2.0,6.0,6.0,4.0,4.0,2.0,1.0,4.0,7,poor,average,weak,above avg,weak x above avg,balanced,home
2009-05-03,guimaraes,naval,1,0,H,1.9,3.25,3.75,5.0,6.0,8.0,1.0,4.0,2.0,6.0,1.0,6.0,7.0,4.0,5.0,2.0,2.0,1.0,5,below avg,below avg,average,weak,average x weak,balanced,home
2009-05-03,maritimo,porto,0,3,A,5.5,3.6,1.57,4.0,6.0,7.0,0.0,15.0,13.0,1.0,5.0,11.0,9.0,15.0,15.0,0.0,4.0,7.0,11,below avg,excellent,average,strong,average x strong,away_dominant,away
2009-05-03,est amadora,leixoes,2,1,H,2.3,3.1,3.0,1.0,4.0,11.0,0.0,4.0,3.0,8.0,1.0,5.0,4.0,4.0,2.0,1.0,2.0,0.0,3,poor,below avg,average,weak,average x weak,balanced,home
2009-05-04,trofense,belenenses,2,1,H,2.25,3.1,3.1,1.0,3.0,7.0,0.0,5.0,6.0,7.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0,1,poor,below avg,weak,average,weak x average,balanced,home
2009-05-08,guimaraes,rio ave,0,1,A,2.15,3.2,3.5,5.0,6.0,8.0,1.0,7.0,3.0,5.0,2.0,6.0,6.0,3.0,2.0,2.0,3.0,2.0,7,below avg,average,average,weak,average x weak,balanced,home
2009-05-09,benfica,trofense,2,2,D,1.22,5.5,11.0,9.0,10.0,7.0,3.0,4.0,5.0,7.0,1.0,9.0,8.0,4.0,3.0,0.0,0.0,1.0,1,average,below avg,above avg,average,above avg x average,balanced,home
2009-05-09,sporting,setubal,2,1,H,1.2,5.5,12.0,13.0,8.0,3.0,4.0,3.0,3.0,12.0,1.0,15.0,12.0,3.0,3.0,5.0,2.0,2.0,9,excellent,poor,above avg,weak,above avg x weak,balanced,home
2009-05-10,pacos ferreira,maritimo,2,1,H,2.25,3.1,3.1,6.0,5.0,4.0,1.0,3.0,5.0,9.0,0.0,8.0,8.0,3.0,6.0,1.0,2.0,4.0,7,below avg,poor,average,average,average x average,balanced,home
2009-05-10,porto,nacional,1,0,H,1.36,4.2,8.0,15.0,14.0,1.0,5.0,13.0,11.0,4.0,4.0,13.0,10.0,9.0,7.0,6.0,2.0,3.0,11,excellent,excellent,strong,strong,strong x strong,balanced,home
2009-05-10,leixoes,academica,0,1,A,2.0,3.2,3.5,4.0,4.0,6.0,1.0,8.0,3.0,4.0,2.0,5.0,6.0,5.0,5.0,0.0,3.0,0.0,3,below avg,average,average,weak,average x weak,balanced,home
2009-05-10,naval,est amadora,0,0,D,2.2,3.1,3.2,4.0,2.0,5.0,1.0,3.0,4.0,10.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,6,below avg,poor,weak,average,weak x average,balanced,home
2009-05-11,belenenses,sp braga,0,5,A,2.75,3.2,2.4,4.0,5.0,7.0,1.0,9.0,6.0,2.0,2.0,4.0,7.0,9.0,8.0,2.0,0.0,7.0,9,below avg,average,average,average,average x average,away_dominant,balanced
2009-05-16,academica,naval,3,1,H,2.0,3.0,4.0,8.0,3.0,4.0,2.0,4.0,2.0,5.0,1.0,10.0,5.0,4.0,5.0,3.0,2.0,2.0,7,average,below avg,weak,weak,weak x weak,balanced,home
2009-05-16,belenenses,rio ave,1,0,H,2.3,3.0,3.1,4.0,5.0,11.0,1.0,10.0,4.0,2.0,3.0,4.0,6.0,6.0,2.0,3.0,1.0,3.0,7,below avg,good,average,average,average x average,balanced,home
2009-05-16,est amadora,guimaraes,1,0,H,2.4,3.0,2.9,4.0,3.0,8.0,1.0,5.0,5.0,6.0,1.0,7.0,6.0,5.0,4.0,2.0,1.0,3.0,6,below avg,below avg,weak,average,weak x average,balanced,balanced
2009-05-16,maritimo,sporting,1,2,A,4.75,3.3,1.7,2.0,5.0,10.0,0.0,13.0,9.0,4.0,4.0,8.0,8.0,11.0,5.0,3.0,1.0,7.0,11,poor,excellent,average,above avg,average x above avg,away_dominant,away
2009-05-16,setubal,leixoes,0,1,A,1.8,3.2,4.5,3.0,4.0,11.0,1.0,4.0,4.0,6.0,1.0,9.0,6.0,3.0,3.0,1.0,2.0,0.0,3,poor,below avg,average,average,average x average,balanced,home
2009-05-16,trofense,porto,1,4,A,4.5,3.4,1.73,4.0,6.0,8.0,1.0,15.0,12.0,0.0,5.0,5.0,6.0,15.0,15.0,0.0,1.0,0.0,1,below avg,excellent,average,strong,average x strong,balanced,away
2009-05-17,nacional,pacos ferreira,1,0,H,1.62,3.4,5.5,10.0,8.0,5.0,3.0,8.0,7.0,5.0,2.0,11.0,11.0,4.0,5.0,4.0,2.0,3.0,9,good,average,above avg,average,above avg x average,balanced,home
2009-05-17,sp braga,benfica,1,3,A,2.5,3.0,2.75,9.0,8.0,2.0,2.0,7.0,10.0,8.0,2.0,8.0,4.0,9.0,11.0,2.0,5.0,4.0,11,average,average,above avg,above avg,above avg x above avg,balanced,balanced
2009-05-23,rio ave,est amadora,2,1,H,1.83,3.2,4.2,10.0,4.0,2.0,3.0,7.0,4.0,5.0,2.0,8.0,4.0,3.0,4.0,3.0,1.0,1.0,5,good,average,average,average,average x average,balanced,home
2009-05-23,pacos ferreira,trofense,1,0,H,2.7,3.25,2.4,7.0,6.0,5.0,2.0,4.0,6.0,10.0,1.0,11.0,10.0,2.0,4.0,1.0,0.0,0.0,1,average,below avg,average,average,average x average,balanced,balanced
2009-05-23,naval,setubal,2,2,D,3.0,3.25,2.38,4.0,2.0,5.0,1.0,3.0,3.0,10.0,1.0,5.0,2.0,3.0,4.0,3.0,1.0,3.0,7,below avg,poor,weak,weak,weak x weak,balanced,away
2009-05-23,guimaraes,academica,3,2,H,2.1,3.2,3.6,4.0,4.0,6.0,1.0,8.0,5.0,5.0,2.0,6.0,6.0,8.0,5.0,2.0,2.0,3.0,7,below avg,average,average,average,average x average,balanced,home
2009-05-23,benfica,belenenses,3,1,H,1.8,3.6,4.5,10.0,13.0,8.0,3.0,4.0,4.0,10.0,1.0,7.0,7.0,2.0,5.0,5.0,3.0,2.0,10,good,below avg,strong,average,strong x average,balanced,home
2009-05-23,leixoes,maritimo,1,0,H,2.3,3.2,3.25,4.0,4.0,6.0,1.0,1.0,5.0,11.0,0.0,4.0,4.0,3.0,6.0,0.0,1.0,1.0,2,below avg,poor,average,average,average x average,balanced,home
2009-05-24,porto,sp braga,1,1,D,1.5,3.6,6.5,15.0,13.0,1.0,5.0,8.0,8.0,4.0,2.0,13.0,8.0,9.0,11.0,5.0,3.0,2.0,10,excellent,average,strong,above avg,strong x above avg,balanced,home
2009-05-24,sporting,nacional,3,1,H,1.67,3.5,4.75,13.0,8.0,4.0,4.0,10.0,7.0,4.0,3.0,15.0,11.0,9.0,7.0,5.0,2.0,3.0,10,excellent,good,above avg,average,above avg x average,balanced,home
2009-08-14,leixoes,belenenses,0,0,D,2.1,3.2,3.75,7.0,5.0,5.0,2.0,3.0,4.0,12.0,1.0,7.0,4.0,1.0,4.0,1.0,2.0,1.0,4,average,poor,average,average,average x average,balanced,home
2009-08-15,nacional,sporting,1,1,D,3.6,3.25,2.1,9.0,7.0,6.0,3.0,13.0,9.0,4.0,4.0,11.0,9.0,11.0,5.0,3.0,2.0,6.0,11,average,excellent,average,above avg,average x above avg,balanced,away
2009-08-15,sp braga,academica,1,0,H,1.62,3.6,6.0,8.0,8.0,4.0,2.0,8.0,7.0,5.0,2.0,8.0,5.0,8.0,6.0,7.0,3.0,0.0,10,average,average,above avg,average,above avg x average,home_dominant,home
2009-08-16,leiria,rio ave,1,1,D,2.2,3.2,3.4,7.0,7.0,7.0,2.0,10.0,4.0,2.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,3.0,6,average,good,average,average,average x average,balanced,home
2009-08-16,benfica,maritimo,1,1,D,1.44,4.0,8.0,10.0,12.0,9.0,3.0,0.0,4.0,11.0,0.0,7.0,8.0,2.0,5.0,8.0,4.0,0.0,12,good,poor,strong,average,strong x average,home_dominant,home
2009-08-16,pacos ferreira,porto,1,1,D,8.0,4.0,1.44,7.0,5.0,5.0,2.0,13.0,11.0,2.0,4.0,11.0,9.0,15.0,17.0,0.0,1.0,9.0,10,average,excellent,average,strong,average x strong,away_dominant,away
